,longitude,latitude,time,B8,B4,B5,B11,B9,B1,SR_n2,SR_N,TBVI1,NDWI,NDVI_G,sys_index,P,K,OC,N,pH
483,74.93606861256009,33.800864279801026,1613886581619,,,,,,,,,,,,483,,,,,
484,74.93597878103168,33.80095411132944,1613886581619,,,,,,,,,,,,484,,,,,
485,74.93579911797487,33.80095411132944,1613886581619,1212.0,973.0,1080.0,2144.0,1944.0,1032.0,1.1038251366120218,1.3444553483807655,0.5145307289185327,-0.04935064935064935,0.11021069692058347,485,32.0723524797013,244.0793136670155,0.6959508825196807,281.09962267992313,6.967553690239718
486,74.93579911797487,33.800864279801026,1613886581619,1986.0,1534.0,1240.0,2269.0,1944.0,1032.0,1.2617534942820838,1.334351145038168,0.48627450980392156,-0.11573033707865168,0.052378085490668275,486,27.775230365123754,254.62734684835686,0.6948621880952188,201.68180657714063,7.274654618002396
487,74.93570928644645,33.801133774386265,1613886581619,1508.0,1142.0,1477.0,2358.0,1896.0,1010.0,1.3488372093023255,1.7497348886532345,0.6103305785123967,-0.1485148514851485,0.19219653179190752,487,18.620230866017238,242.91734656548215,0.16916919344258635,223.9446453729604,7.199725951612847
488,74.93543979186121,33.80077444827262,1613886581619,1554.0,1122.0,1551.0,2405.0,1937.0,1030.0,1.377659574468085,1.6926454445664105,0.6299756295694557,-0.15883668903803133,0.1550561797752809,488,21.455191913350166,251.30442205002305,0.16771550914464267,217.71232957930962,7.254884416203813
489,74.93552962338963,33.80095411132944,1613886581619,,,,,,,,,,,,489,,,,,
490,74.93588894950328,33.80104394285785,1613886581619,,,,,,,,,,,,490,,,,,
491,74.93552962338963,33.801133774386265,1613886581619,1458.0,1028.0,1499.0,2738.0,1927.0,1046.0,1.3859315589353611,2.075055187637969,0.6232848232848233,-0.16175298804780877,0.28240109140518416,491,20.14965272167352,221.84326949821224,0.3581642812700268,222.6467439796179,7.2639669968765155
492,74.93543979186121,33.80077444827262,1613886581619,1554.0,1122.0,1551.0,2405.0,1937.0,1030.0,1.377659574468085,1.6926454445664105,0.6299756295694557,-0.15883668903803133,0.1550561797752809,492,21.455191913350166,251.30442205002305,0.16771550914464267,217.71232957930962,7.254884416203813
493,74.93597878103168,33.80095411132944,1613886581619,,,,,,,,,,,,493,,,,,
494,74.93561945491804,33.80041512215897,1613886581619,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,494,18.352624901399484,221.50529692440716,0.20269218657925558,206.61786767959083,7.782616249454247
495,74.93543979186121,33.80032529063056,1613886581619,1542.0,1030.0,1586.0,3167.0,2046.0,1006.0,1.578300921187308,2.3376777251184833,0.6526748971193416,-0.2242953552997221,0.3376271186440678,495,23.914681778407314,207.98537824645783,0.5954170334749147,243.76704178597822,7.397146427632273
496,74.93579911797487,33.80032529063056,1613886581619,,,,,,,,,,,,496,,,,,
497,74.93561945491804,33.80050495368738,1613886581619,1698.0,1328.0,1739.0,2568.0,2043.0,1044.0,1.2671641791044777,1.7356521739130435,0.6019383869851159,-0.11784068466096116,0.19664268585131894,497,18.654928963783505,236.8669473023118,0.21561871856830456,204.35074843812802,7.5790228597319755
498,74.93543979186121,33.80032529063056,1613886581619,1542.0,1030.0,1586.0,3167.0,2046.0,1006.0,1.578300921187308,2.3376777251184833,0.6526748971193416,-0.2242953552997221,0.3376271186440678,498,23.914681778407314,207.98537824645783,0.5954170334749147,243.76704178597822,7.397146427632273
499,74.93552962338963,33.80059478521579,1613886581619,1826.0,1376.0,1549.0,2432.0,1937.0,1030.0,1.3251088534107403,1.6814946619217082,0.5794986906098017,-0.13982521847690388,0.15667074663402691,499,23.097751689740395,248.8965666486599,0.22827381030366634,205.04469276977838,7.616522596437575
500,74.93588894950328,33.80032529063056,1613886581619,2158.0,1780.0,1793.0,2515.0,2043.0,1044.0,1.3142509135200975,1.5895061728395061,0.5804467465199094,-0.13578947368421052,0.1129119394921664,500,20.195278505187925,211.99387612828602,0.22749337906308253,216.90400676516703,7.7818840785985754
501,74.93570928644645,33.80104394285785,1613886581619,1164.0,888.0,1080.0,2144.0,1944.0,1032.0,1.230443974630021,1.6727716727716728,0.5687203791469194,-0.1033175355450237,0.18307426597582038,501,22.15882306981809,253.54680303240005,0.34091844863425913,265.980714151796,6.999756735741053
502,74.93606861256009,33.800684616744206,1613886581619,,,,,,,,,,,,502,,,,,
503,74.93526012880439,33.80041512215897,1613886581619,1862.0,1292.0,1513.0,2655.0,2046.0,1006.0,1.6835443037974684,2.2105855855855854,0.6301541024573094,-0.25471698113207547,0.27924405343760184,503,21.03224861740568,228.46562430994382,0.48896321869407994,243.8213528886572,7.477760436686413
504,74.93463130810551,33.80104394285785,1613886581619,1628.0,1290.0,1316.0,1999.0,1801.0,1020.0,1.4746376811594204,1.5954592363261093,0.5759299781181619,-0.191800878477306,0.16679245283018868,504,28.055845274405005,219.93597321477185,0.22091772022739864,286.2894179046527,7.356078413831414
505,74.93543979186121,33.80041512215897,1613886581619,1898.0,1444.0,1684.0,2603.0,2046.0,1006.0,1.4992101105845181,1.93812375249501,0.6269545793000745,-0.1997471554993679,0.21072319201995013,505,20.64996811268494,203.11259362714654,0.2907513834122498,229.62969852069818,7.688178390252897
506,74.84336247523896,33.80041512215897,1613886581619,,,,,,,,,,,,506,,,,,
507,74.93606861256009,33.800864279801026,1613886581619,,,,,,,,,,,,507,,,,,
508,74.9353499603328,33.801133774386265,1613886581619,2242.0,1662.0,1584.0,2917.0,1927.0,1046.0,1.5811001410437235,1.7402482269503545,0.584070796460177,-0.22513661202185792,0.16119491274770778,508,20.564896148302704,251.5585364275417,0.15720329800151728,244.02585936938013,7.741417782132175
509,74.93597878103168,33.800684616744206,1613886581619,2496.0,1482.0,1868.0,2666.0,1944.0,1032.0,1.8272327964860908,2.33206106870229,0.6406035665294925,-0.292594510616261,0.28293963254593174,509,17.568233546790758,176.46288039966305,0.5567984871451883,269.9587007715898,7.981605082544867
510,74.93526012880439,33.80095411132944,1613886581619,2068.0,1544.0,1855.0,2923.0,1937.0,1030.0,1.540983606557377,2.205911330049261,0.6463414634146342,-0.2129032258064516,0.2504886903099693,510,20.15635324573025,214.93504802734915,0.5263073052013125,227.61136069439553,7.869363737045639
511,74.93570928644645,33.80095411132944,1613886581619,948.0,692.0,1080.0,2144.0,1944.0,1032.0,1.1791044776119404,1.9322990126939352,0.6036892118501956,-0.0821917808219178,0.26034958601655933,511,29.05133553421436,257.08655127093743,0.30491258202015414,247.8735828322,6.789259923631769
512,74.93561945491804,33.80032529063056,1613886581619,,,,,,,,,,,,512,,,,,
513,74.9353499603328,33.80095411132944,1613886581619,2078.0,1656.0,1855.0,2923.0,1937.0,1030.0,1.5079825834542815,1.8203252032520325,0.6012965964343598,-0.2025462962962963,0.23804257672103954,513,21.72123914733113,245.719808600963,0.27008534217367103,249.21268993229125,7.731689210701136
514,74.93579911797487,33.801133774386265,1613886581619,1660.0,1306.0,1477.0,2358.0,1896.0,1010.0,1.3810316139767056,1.7241379310344827,0.6068200493015612,-0.16002795248078266,0.1570827489481066,514,22.082608306928815,251.39163530239898,0.15888633601201863,213.99102768494188,7.4559724907513525
515,74.93552962338963,33.801133774386265,1613886581619,1458.0,1028.0,1499.0,2738.0,1927.0,1046.0,1.3859315589353611,2.075055187637969,0.6232848232848233,-0.16175298804780877,0.28240109140518416,515,20.14965272167352,221.84326949821224,0.3581642812700268,222.6467439796179,7.2639669968765155
516,74.93606861256009,33.80050495368738,1613886581619,2214.0,1934.0,1844.0,2511.0,2043.0,1044.0,1.3085106382978724,1.4873595505617978,0.5642594859241126,-0.1336405529953917,0.11181102362204724,516,19.285321336192208,209.108472296611,0.28779174673379726,218.36412343183372,7.782933454508379
517,74.74248166883234,33.800684616744206,1613886581619,,,,,,,,,,,,517,,,,,
518,74.93588894950328,33.80104394285785,1613886581619,,,,,,,,,,,,518,,,,,
519,74.93570928644645,33.80095411132944,1613886581619,948.0,692.0,1080.0,2144.0,1944.0,1032.0,1.1791044776119404,1.9322990126939352,0.6036892118501956,-0.0821917808219178,0.26034958601655933,519,29.05133553421436,257.08655127093743,0.30491258202015414,247.8735828322,6.789259923631769
520,74.93543979186121,33.80104394285785,1613886581619,1748.0,1420.0,1640.0,2600.0,1937.0,1030.0,1.5387323943661972,1.7487019730010385,0.6300422589320015,-0.21220527045769763,0.19432624113475178,520,20.2623840250664,210.63744631360055,0.23206121466853308,259.912040102374,7.7401242538178465
521,74.80850784221512,33.80104394285785,1613886581619,,,,,,,,,,,,521,,,,,
522,74.93526012880439,33.800864279801026,1613886581619,2016.0,1602.0,1827.0,2661.0,1937.0,1030.0,1.3386454183266931,1.7654109589041096,0.6100166944908181,-0.14480408858603067,0.15582959641255606,522,18.90332897447925,214.90746978142082,0.21082980174569582,199.52514161233933,7.827675018555233
523,74.93606861256009,33.80041512215897,1613886581619,1980.0,1522.0,1844.0,2511.0,2043.0,1044.0,1.4623338257016247,1.9254545454545455,0.626358695652174,-0.1877624475104979,0.22004608294930875,523,20.29352431380512,213.3382329186774,0.2954449370263842,222.3020011117346,7.776167675055881
524,74.93463130810551,33.80059478521579,1613886581619,,,,,,,,,,,,524,,,,,
525,74.93588894950328,33.80077444827262,1613886581619,2294.0,1354.0,1655.0,2488.0,1944.0,1032.0,1.865040650406504,2.1575052854122623,0.6362937331795463,-0.30192962542565266,0.24793641088352186,525,18.419836377885748,204.5247899132602,0.5269341051821215,280.29512022204676,7.7506749357141596
526,74.93526012880439,33.80077444827262,1613886581619,,,,,,,,,,,,526,,,,,
527,74.93606861256009,33.80059478521579,1613886581619,,,,,,,,,,,,527,,,,,
528,74.93579911797487,33.80050495368738,1613886581619,,,,,,,,,,,,528,,,,,
529,74.93570928644645,33.80104394285785,1613886581619,1164.0,888.0,1080.0,2144.0,1944.0,1032.0,1.230443974630021,1.6727716727716728,0.5687203791469194,-0.1033175355450237,0.18307426597582038,529,22.15882306981809,253.54680303240005,0.34091844863425913,265.980714151796,6.999756735741053
530,74.93552962338963,33.800684616744206,1613886581619,1376.0,1054.0,1549.0,2432.0,1937.0,1030.0,1.2176991150442478,1.9344933469805528,0.6132224861441014,-0.09816440542697526,0.25165562913907286,530,21.53652012834799,229.8744370270967,0.3070305151423607,232.85816849262773,7.179265706458806
531,74.93570928644645,33.80104394285785,1613886581619,1164.0,888.0,1080.0,2144.0,1944.0,1032.0,1.230443974630021,1.6727716727716728,0.5687203791469194,-0.1033175355450237,0.18307426597582038,531,22.15882306981809,253.54680303240005,0.34091844863425913,265.980714151796,6.999756735741053
532,74.80850784221512,33.80059478521579,1613886581619,,,,,,,,,,,,532,,,,,
533,74.9353499603328,33.80077444827262,1613886581619,1980.0,1642.0,1827.0,2661.0,1937.0,1030.0,1.2975098296199215,1.6287519747235386,0.5906886517943744,-0.12949229891614375,0.14938684503901895,533,17.69922427763452,207.4896903093065,0.2167777052065326,199.07907756581582,7.857720147777862
534,74.93570928644645,33.80041512215897,1613886581619,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,534,18.352624901399484,221.50529692440716,0.20269218657925558,206.61786767959083,7.782616249454247
535,74.93597878103168,33.80050495368738,1613886581619,,,,,,,,,,,,535,,,,,
536,74.93570928644645,33.80077444827262,1613886581619,,,,,,,,,,,,536,,,,,
537,74.93552962338963,33.801133774386265,1613886581619,1458.0,1028.0,1499.0,2738.0,1927.0,1046.0,1.3859315589353611,2.075055187637969,0.6232848232848233,-0.16175298804780877,0.28240109140518416,537,20.14965272167352,221.84326949821224,0.3581642812700268,222.6467439796179,7.2639669968765155
538,74.93588894950328,33.80104394285785,1613886581619,,,,,,,,,,,,538,,,,,
539,74.93561945491804,33.80041512215897,1614146377509,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,539,18.352624901399484,221.50529692440716,0.20269218657925558,206.61786767959083,7.782616249454247
540,74.93526012880439,33.80050495368738,1614146377509,2010.0,1346.0,1513.0,2655.0,2046.0,1006.0,1.6368078175895766,1.9188660801564028,0.5966088328075709,-0.24150710315009266,0.23033531808210592,540,21.601710890011464,215.0749200795026,0.2535557897909828,227.02585421048775,7.616803703668559
541,74.93606861256009,33.80041512215897,1614146377509,1980.0,1522.0,1844.0,2511.0,2043.0,1044.0,1.4623338257016247,1.9254545454545455,0.626358695652174,-0.1877624475104979,0.22004608294930875,541,20.29352431380512,213.3382329186774,0.2954449370263842,222.3020011117346,7.776167675055881
542,74.80841801068671,33.80059478521579,1614146377509,,,,,,,,,,,,542,,,,,
543,74.93597878103168,33.80077444827262,1614146377509,2188.0,1508.0,1655.0,2488.0,1944.0,1032.0,1.511049723756906,1.7414675767918089,0.5854262469048461,-0.20352035203520352,0.1699627400401261,543,22.186727595760473,212.8793858939756,0.16129201180467911,249.44520178034003,7.624595278892579
544,74.93543979186121,33.80050495368738,1614146377509,2122.0,1712.0,1684.0,2603.0,2046.0,1006.0,1.3708010335917313,1.5291338582677165,0.5700744752877455,-0.1564032697547684,0.11289398280802292,544,19.411656761791846,238.89752402506517,0.22292849927023073,210.95051847324157,7.666648880056865
545,74.93588894950328,33.80050495368738,1614146377509,,,,,,,,,,,,545,,,,,
546,74.9353499603328,33.80095411132944,1614146377509,2078.0,1656.0,1855.0,2923.0,1937.0,1030.0,1.5079825834542815,1.8203252032520325,0.6012965964343598,-0.2025462962962963,0.23804257672103954,546,21.72123914733113,245.719808600963,0.27008534217367103,249.21268993229125,7.731689210701136
547,74.8594423188247,33.80041512215897,1614146377509,1460.0,841.0,1164.0,1947.0,1542.0,898.0,1.7569193742478941,2.663565891472868,0.6434494195688225,-0.2745525971191619,0.3479795998430757,547,19.582207637463583,193.97829729433934,0.5068497491631186,263.2739000999,6.80455721171467
548,74.93579911797487,33.800864279801026,1614146377509,1986.0,1534.0,1240.0,2269.0,1944.0,1032.0,1.2617534942820838,1.334351145038168,0.48627450980392156,-0.11573033707865168,0.052378085490668275,548,27.775230365123754,254.62734684835686,0.6948621880952188,201.68180657714063,7.274654618002396
549,74.93597878103168,33.800684616744206,1614146377509,2496.0,1482.0,1868.0,2666.0,1944.0,1032.0,1.8272327964860908,2.33206106870229,0.6406035665294925,-0.292594510616261,0.28293963254593174,549,17.568233546790758,176.46288039966305,0.5567984871451883,269.9587007715898,7.981605082544867
550,74.80554340177753,33.800864279801026,1614146377509,,,,,,,,,,,,550,,,,,
551,74.93597878103168,33.80077444827262,1614146377509,2188.0,1508.0,1655.0,2488.0,1944.0,1032.0,1.511049723756906,1.7414675767918089,0.5854262469048461,-0.20352035203520352,0.1699627400401261,551,22.186727595760473,212.8793858939756,0.16129201180467911,249.44520178034003,7.624595278892579
552,74.93543979186121,33.800684616744206,1614146377509,1796.0,1418.0,1549.0,2432.0,1937.0,1030.0,1.3922480620155038,1.8529411764705883,0.602958349552355,-0.16396629941672067,0.18867924528301888,552,20.832652036072542,224.60722357069466,0.19678680884695587,204.26638597993548,7.6132916885248
553,74.93552962338963,33.80095411132944,1614146377509,,,,,,,,,,,,553,,,,,
554,74.93463130810551,33.80059478521579,1614146377509,,,,,,,,,,,,554,,,,,
555,74.93597878103168,33.80059478521579,1614146377509,2376.0,1548.0,1868.0,2666.0,1944.0,1032.0,1.7393850658857979,2.3056603773584907,0.6379781420765027,-0.2699091394975949,0.28293963254593174,555,17.667199151186363,176.48370053297148,0.5523874419886449,227.90130834461365,7.924214084495674
556,74.93570928644645,33.80050495368738,1614146377509,1698.0,1328.0,1739.0,2568.0,2043.0,1044.0,1.2671641791044777,1.7356521739130435,0.6019383869851159,-0.11784068466096116,0.19664268585131894,556,18.654928963783505,236.8669473023118,0.21561871856830456,204.35074843812802,7.5790228597319755
557,74.93526012880439,33.80104394285785,1614146377509,2428.0,1830.0,1855.0,2923.0,1937.0,1030.0,1.6814404432132963,2.0503663003663,0.6294536817102138,-0.25413223140495866,0.21585663860982895,557,17.09240141002213,190.0952179478671,0.44630388274049004,245.2240102506244,8.040357919913408
558,74.93579911797487,33.80059478521579,1614146377509,1824.0,1412.0,1484.0,2336.0,1944.0,1032.0,1.302857142857143,1.6663793103448277,0.5612708018154312,-0.1315136476426799,0.15991599159915992,558,23.224663323269294,247.115895392403,0.3297950318979894,203.77602487822563,7.510284623172692
559,74.93597878103168,33.80104394285785,1614146377509,,,,,,,,,,,,559,,,,,
560,74.77176674709463,33.800684616744206,1614146377509,2714.0,1942.0,2361.0,1923.0,2443.0,1630.0,1.5437997724687145,1.8167098445595855,0.6046094750320102,-0.21377459749552774,0.2294543063773833,560,21.502160252579383,215.47412220132446,0.280755637461056,271.5122012886161,7.430582618729622
561,74.93579911797487,33.80059478521579,1614146377509,1824.0,1412.0,1484.0,2336.0,1944.0,1032.0,1.302857142857143,1.6663793103448277,0.5612708018154312,-0.1315136476426799,0.15991599159915992,561,23.224663323269294,247.115895392403,0.3297950318979894,203.77602487822563,7.510284623172692
562,74.93588894950328,33.80104394285785,1614146377509,,,,,,,,,,,,562,,,,,
563,74.93543979186121,33.80077444827262,1614146377509,1554.0,1122.0,1551.0,2405.0,1937.0,1030.0,1.377659574468085,1.6926454445664105,0.6299756295694557,-0.15883668903803133,0.1550561797752809,563,21.455191913350166,251.30442205002305,0.16771550914464267,217.71232957930962,7.254884416203813
564,74.93543979186121,33.80041512215897,1614146377509,1898.0,1444.0,1684.0,2603.0,2046.0,1006.0,1.4992101105845181,1.93812375249501,0.6269545793000745,-0.1997471554993679,0.21072319201995013,564,20.64996811268494,203.11259362714654,0.2907513834122498,229.62969852069818,7.688178390252897
565,74.93552962338963,33.80059478521579,1614146377509,1826.0,1376.0,1549.0,2432.0,1937.0,1030.0,1.3251088534107403,1.6814946619217082,0.5794986906098017,-0.13982521847690388,0.15667074663402691,565,23.097751689740395,248.8965666486599,0.22827381030366634,205.04469276977838,7.616522596437575
566,74.93552962338963,33.80104394285785,1614146377509,1432.0,1238.0,1640.0,2600.0,1937.0,1030.0,1.2854578096947935,1.8404371584699453,0.6418786692759295,-0.1249018067556952,0.20371694067190851,566,18.649598591218954,228.32658083864004,0.28737948217404863,205.4035696085615,7.638329104530999
567,74.93588894950328,33.80059478521579,1614146377509,2282.0,1480.0,1868.0,2666.0,1944.0,1032.0,1.785602503912363,2.4612286002014097,0.6529185599440755,-0.28202247191011237,0.31327243417517464,567,17.011472119634043,180.12723514438005,0.5747520013003301,223.35861667794697,7.907131918670269
568,74.93570928644645,33.80104394285785,1614146377509,1164.0,888.0,1080.0,2144.0,1944.0,1032.0,1.230443974630021,1.6727716727716728,0.5687203791469194,-0.1033175355450237,0.18307426597582038,568,22.15882306981809,253.54680303240005,0.34091844863425913,265.980714151796,6.999756735741053
569,74.93561945491804,32.80912420613308,1614318595322,,,,,,,,,,,,569,,,,,
570,74.80850784221512,33.80095411132944,1614146377509,,,,,,,,,,,,570,,,,,
571,74.93570928644645,32.65344616739517,1614318595322,,,,,,,,,,,,571,,,,,
572,74.93597878103168,33.80059478521579,1614146377509,2376.0,1548.0,1868.0,2666.0,1944.0,1032.0,1.7393850658857979,2.3056603773584907,0.6379781420765027,-0.2699091394975949,0.28293963254593174,572,17.667199151186363,176.48370053297148,0.5523874419886449,227.90130834461365,7.924214084495674
573,74.93561945491804,33.80077444827262,1614146377509,,,,,,,,,,,,573,,,,,
574,74.93543979186121,33.80041512215897,1614146377509,1898.0,1444.0,1684.0,2603.0,2046.0,1006.0,1.4992101105845181,1.93812375249501,0.6269545793000745,-0.1997471554993679,0.21072319201995013,574,20.64996811268494,203.11259362714654,0.2907513834122498,229.62969852069818,7.688178390252897
575,74.93579911797487,33.80050495368738,1614146377509,,,,,,,,,,,,575,,,,,
576,74.93588894950328,33.80032529063056,1614146377509,2158.0,1780.0,1793.0,2515.0,2043.0,1044.0,1.3142509135200975,1.5895061728395061,0.5804467465199094,-0.13578947368421052,0.1129119394921664,576,20.195278505187925,211.99387612828602,0.22749337906308253,216.90400676516703,7.7818840785985754
577,74.93588894950328,33.800684616744206,1614146377509,,,,,,,,,,,,577,,,,,
578,74.9353499603328,33.80050495368738,1614146377509,2114.0,1522.0,1513.0,2655.0,2046.0,1006.0,1.3944591029023747,1.5830645161290322,0.5495822738830367,-0.16473829201101928,0.12848519689565968,578,19.457841188610708,232.10559312022832,0.27885257765585925,202.84307907930219,7.583892053065631
579,74.93526012880439,33.80059478521579,1614146377509,2076.0,1454.0,1797.0,2677.0,1937.0,1030.0,1.4723404255319148,1.969835466179159,0.6215842269111034,-0.19104991394148021,0.20897615708274894,579,22.72222769099592,212.1094764359541,0.29732112775914926,232.85721386701857,7.898513300537701
580,74.93597878103168,33.80041512215897,1614146377509,2280.0,1920.0,1946.0,2662.0,2043.0,1044.0,1.3380281690140845,1.5925394548063128,0.5826347305389221,-0.14457831325301204,0.13149847094801223,580,18.67718972911167,209.86906864428,0.21453017220404336,212.37162482244796,7.794889783423672
581,74.93579911797487,33.801133774386265,1614146377509,1660.0,1306.0,1477.0,2358.0,1896.0,1010.0,1.3810316139767056,1.7241379310344827,0.6068200493015612,-0.16002795248078266,0.1570827489481066,581,22.082608306928815,251.39163530239898,0.15888633601201863,213.99102768494188,7.4559724907513525
582,74.93570928644645,33.80059478521579,1614146377509,1382.0,1150.0,1484.0,2336.0,1944.0,1032.0,1.1574539363484087,1.840952380952381,0.585635359116022,-0.07298136645962733,0.23632874960025585,582,26.03563965957665,256.7754906260268,0.35934858393255187,234.0213314819449,7.054691890537169
583,74.93543979186121,33.80050495368738,1614146377509,2122.0,1712.0,1684.0,2603.0,2046.0,1006.0,1.3708010335917313,1.5291338582677165,0.5700744752877455,-0.1564032697547684,0.11289398280802292,583,19.411656761791846,238.89752402506517,0.22292849927023073,210.95051847324157,7.666648880056865
584,74.93597878103168,33.80077444827262,1614146377509,2188.0,1508.0,1655.0,2488.0,1944.0,1032.0,1.511049723756906,1.7414675767918089,0.5854262469048461,-0.20352035203520352,0.1699627400401261,584,22.186727595760473,212.8793858939756,0.16129201180467911,249.44520178034003,7.624595278892579
585,74.93561945491804,33.801133774386265,1614146377509,1508.0,1142.0,1477.0,2358.0,1896.0,1010.0,1.3488372093023255,1.7497348886532345,0.6103305785123967,-0.1485148514851485,0.19219653179190752,585,18.620230866017238,242.91734656548215,0.16916919344258635,223.9446453729604,7.199725951612847
586,74.93526012880439,33.800684616744206,1614146377509,,,,,,,,,,,,586,,,,,
587,74.93570928644645,33.80095411132944,1614146377509,948.0,692.0,1080.0,2144.0,1944.0,1032.0,1.1791044776119404,1.9322990126939352,0.6036892118501956,-0.0821917808219178,0.26034958601655933,587,29.05133553421436,257.08655127093743,0.30491258202015414,247.8735828322,6.789259923631769
588,74.93526012880439,33.80077444827262,1614146377509,,,,,,,,,,,,588,,,,,
589,74.93463130810551,33.801133774386265,1614146377509,1694.0,1356.0,1474.0,2326.0,1982.0,1027.0,1.372771474878444,1.7900497512437812,0.5945945945945946,-0.15710382513661203,0.1862842070557204,589,21.40701216331471,235.63203639865333,0.18384914088809462,208.34623320215775,7.527335746754607
590,74.93526012880439,32.65344616739517,1614318595322,,,,,,,,,,,,590,,,,,
591,74.93552962338963,33.80077444827262,1614146377509,1188.0,960.0,1551.0,2405.0,1937.0,1030.0,1.097966728280961,1.6491978609625668,0.6238938053097345,-0.04669603524229075,0.17530487804878048,591,26.20707066477034,254.13225129189058,0.29137257931815785,261.92429454198435,7.02742484090647
592,74.93597878103168,33.800684616744206,1614146377509,2496.0,1482.0,1868.0,2666.0,1944.0,1032.0,1.8272327964860908,2.33206106870229,0.6406035665294925,-0.292594510616261,0.28293963254593174,592,17.568233546790758,176.46288039966305,0.5567984871451883,269.9587007715898,7.981605082544867
593,74.93588894950328,33.80104394285785,1614146377509,,,,,,,,,,,,593,,,,,
594,74.9353499603328,32.65344616739517,1614318595322,,,,,,,,,,,,594,,,,,
595,74.93570928644645,33.800864279801026,1614146377509,,,,,,,,,,,,595,,,,,
596,74.93570928644645,33.80104394285785,1614146377509,1164.0,888.0,1080.0,2144.0,1944.0,1032.0,1.230443974630021,1.6727716727716728,0.5687203791469194,-0.1033175355450237,0.18307426597582038,596,22.15882306981809,253.54680303240005,0.34091844863425913,265.980714151796,6.999756735741053
597,74.93597878103168,32.60493714205271,1614318595322,,,,,,,,,,,,597,,,,,
598,74.80850784221512,33.801133774386265,1614146377509,,,,,,,,,,,,598,,,,,
599,74.93570928644645,33.80077444827262,1614146377509,,,,,,,,,,,,599,,,,,
600,74.93463130810551,33.800864279801026,1614146377509,1426.0,1196.0,1299.0,1952.0,1801.0,1020.0,1.2686832740213523,1.625748502994012,0.5645371577574967,-0.11843137254901961,0.1834362513621504,600,25.408540712099974,244.2250853517274,0.368724564598085,251.97435772735312,7.075230551297397
601,74.9353499603328,33.80059478521579,1614146377509,2048.0,1620.0,1797.0,2677.0,1937.0,1030.0,1.2595325953259533,1.6010401188707282,0.5717467387846007,-0.11486118671747414,0.1399100766992859,601,17.178350108945864,212.5463691098087,0.29617606131436713,222.42660429614426,7.884370277446604
602,74.93526012880439,33.80050495368738,1614146377509,2010.0,1346.0,1513.0,2655.0,2046.0,1006.0,1.6368078175895766,1.9188660801564028,0.5966088328075709,-0.24150710315009266,0.23033531808210592,602,21.601710890011464,215.0749200795026,0.2535557897909828,227.02585421048775,7.616803703668559
603,74.93552962338963,33.80050495368738,1614146377509,2062.0,1704.0,1684.0,2603.0,2046.0,1006.0,1.311704834605598,1.5054263565891473,0.5662407531943511,-0.13483764446890478,0.10529311326124074,603,20.92387768484795,218.4710667393144,0.27520987101662464,211.33139644770677,7.732149887665627
604,74.9353499603328,33.80077444827262,1614146377509,1980.0,1642.0,1827.0,2661.0,1937.0,1030.0,1.2975098296199215,1.6287519747235386,0.5906886517943744,-0.12949229891614375,0.14938684503901895,604,17.69922427763452,207.4896903093065,0.2167777052065326,199.07907756581582,7.857720147777862
605,74.93561945491804,33.801133774386265,1614146377509,1508.0,1142.0,1477.0,2358.0,1896.0,1010.0,1.3488372093023255,1.7497348886532345,0.6103305785123967,-0.1485148514851485,0.19219653179190752,605,18.620230866017238,242.91734656548215,0.16916919344258635,223.9446453729604,7.199725951612847
606,74.93570928644645,33.80050495368738,1614146377509,1698.0,1328.0,1739.0,2568.0,2043.0,1044.0,1.2671641791044777,1.7356521739130435,0.6019383869851159,-0.11784068466096116,0.19664268585131894,606,18.654928963783505,236.8669473023118,0.21561871856830456,204.35074843812802,7.5790228597319755
607,74.93526012880439,33.80095411132944,1614146377509,2068.0,1544.0,1855.0,2923.0,1937.0,1030.0,1.540983606557377,2.205911330049261,0.6463414634146342,-0.2129032258064516,0.2504886903099693,607,20.15635324573025,214.93504802734915,0.5263073052013125,227.61136069439553,7.869363737045639
608,74.9353499603328,33.80041512215897,1614146377509,1780.0,1232.0,1513.0,2655.0,2046.0,1006.0,1.5724381625441697,2.169060773480663,0.6257237386269644,-0.22252747252747251,0.2684975767366721,608,23.208262944498934,209.78822475996444,0.41809417076045446,237.09369576644224,7.4493588638180634
609,74.9353499603328,33.80095411132944,1614146377509,2078.0,1656.0,1855.0,2923.0,1937.0,1030.0,1.5079825834542815,1.8203252032520325,0.6012965964343598,-0.2025462962962963,0.23804257672103954,609,21.72123914733113,245.719808600963,0.27008534217367103,249.21268993229125,7.731689210701136
610,74.9353499603328,33.80077444827262,1614146377509,1980.0,1642.0,1827.0,2661.0,1937.0,1030.0,1.2975098296199215,1.6287519747235386,0.5906886517943744,-0.12949229891614375,0.14938684503901895,610,17.69922427763452,207.4896903093065,0.2167777052065326,199.07907756581582,7.857720147777862
