B8,B4,B5,B11,B9,B1,SR_n2,SR_N,TBVI1,NDWI,NDVI_G,P,N,OC,K,pH
1882.0,1213.0,1320.0,1143.0,481.0,1897.0,1.3452466047176554,1.2457996266334783,0.4509736932012299,-0.1472112160926546,0.1773007938841517,31.25,231.20,0.45,158.10,4.85
1882.0,1213.0,1320.0,1143.0,481.0,1897.0,1.3452466047176554,1.2457996266334783,0.4509736932012299,-0.1472112160926546,0.1773007938841517,42.65,227.30,0.43,178.20,5.36
1856.0,1193.0,1311.0,1344.0,516.0,1905.0,1.3200568990042674,1.339517625231911,0.4477459016393442,-0.137952176578786,0.2127659574468085,28.13,140.90,,159.30,5.38
1856.0,1193.0,1311.0,1344.0,516.0,1905.0,1.3200568990042674,1.339517625231911,0.4477459016393442,-0.137952176578786,0.2127659574468085,32.40,205.10,0.34,178.90,5.32
1856.0,1193.0,1311.0,1344.0,516.0,1905.0,1.3200568990042674,1.339517625231911,0.4477459016393442,-0.137952176578786,0.2127659574468085,28.30,190.10,0.29,185.30,5.45
2389.0,1312.0,1530.0,3285.0,657.0,1500.0,1.947025264873676,2.09377344336084,0.5344044708347887,-0.3213495575221239,0.3892483822797412,28.40,151.20,,376.30,7.40
3042.0,2124.0,2271.0,3970.0,753.0,1603.0,1.8469945355191253,2.1128625472887768,0.5887995851698211,-0.2975047984644913,0.3409363745498199,,87.50,,110.00,6.80
3042.0,2124.0,2271.0,3970.0,753.0,1603.0,1.8469945355191253,2.1128625472887768,0.5887995851698211,-0.2975047984644913,0.3409363745498199,1.13,75.00,,222.50,8.20
2140.0,1647.0,1794.0,3001.0,588.0,1645.0,1.5451263537906137,1.6931106471816284,0.5552460538532962,-0.2141843971631205,0.2744892613933997,,100.00,,547.50,6.50
2140.0,1647.0,1794.0,3001.0,588.0,1645.0,1.5451263537906137,1.6931106471816284,0.5552460538532962,-0.2141843971631205,0.2744892613933997,1.35,87.50,,335.00,7.40
1910.0,1528.0,1608.0,2636.0,500.0,1552.0,1.4275037369207773,1.6139705882352942,0.5417789757412399,-0.1761083743842364,0.2425700537786584,12.68,95.00,0.20,33.60,6.50
1910.0,1528.0,1608.0,2636.0,500.0,1552.0,1.4275037369207773,1.6139705882352942,0.5417789757412399,-0.1761083743842364,0.2425700537786584,15.46,45.00,0.10,22.40,6.50
1910.0,1528.0,1608.0,2636.0,500.0,1552.0,1.4275037369207773,1.6139705882352942,0.5417789757412399,-0.1761083743842364,0.2425700537786584,5.50,45.00,0.10,67.20,7.00
2297.0,1568.0,1730.0,3474.0,587.0,1562.0,1.757459831675593,1.9296296296296296,0.5616883116883117,-0.2746947835738069,0.331799591002045,9.12,143.00,0.30,67.20,6.20
2297.0,1568.0,1730.0,3474.0,587.0,1562.0,1.757459831675593,1.9296296296296296,0.5616883116883117,-0.2746947835738069,0.331799591002045,15.40,45.00,0.10,56.00,6.30
2297.0,1568.0,1730.0,3474.0,587.0,1562.0,1.757459831675593,1.9296296296296296,0.5616883116883117,-0.2746947835738069,0.331799591002045,12.46,95.00,0.20,44.80,6.40
2297.0,1568.0,1730.0,3474.0,587.0,1562.0,1.757459831675593,1.9296296296296296,0.5616883116883117,-0.2746947835738069,0.331799591002045,11.15,45.00,0.10,44.80,6.80
2297.0,1568.0,1730.0,3474.0,587.0,1562.0,1.757459831675593,1.9296296296296296,0.5616883116883117,-0.2746947835738069,0.331799591002045,11.37,45.00,0.10,33.60,6.80
2297.0,1568.0,1730.0,3474.0,587.0,1562.0,1.757459831675593,1.9296296296296296,0.5616883116883117,-0.2746947835738069,0.331799591002045,23.43,95.00,0.20,67.20,6.70
2297.0,1568.0,1730.0,3474.0,587.0,1562.0,1.757459831675593,1.9296296296296296,0.5616883116883117,-0.2746947835738069,0.331799591002045,7.57,95.00,0.22,22.40,6.60
2297.0,1568.0,1730.0,3474.0,587.0,1562.0,1.757459831675593,1.9296296296296296,0.5616883116883117,-0.2746947835738069,0.331799591002045,15.19,45.00,0.10,33.60,6.60
2297.0,1568.0,1730.0,3474.0,587.0,1562.0,1.757459831675593,1.9296296296296296,0.5616883116883117,-0.2746947835738069,0.331799591002045,7.44,95.00,0.20,67.20,6.70
1833.0,1312.0,1425.0,2891.0,427.0,1516.0,1.5613287904599658,1.6485225505443235,0.5256362965695316,-0.21915530428999,0.2871888281724347,16.16,235.00,0.60,280.00,5.90
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,7.71,45.00,0.10,33.60,6.20
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,11.28,45.00,0.10,11.20,6.80
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,8.70,45.00,0.10,22.40,6.23
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,5.42,95.00,0.20,11.20,6.50
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,13.02,143.00,0.30,24.00,6.60
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,19.42,95.00,0.20,44.80,6.40
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,16.44,45.00,0.10,44.28,6.50
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,3.53,45.00,0.10,44.80,6.70
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,10.60,263.00,0.70,44.80,6.80
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,17.70,45.00,0.10,33.60,6.30
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,10.00,95.00,0.23,78.40,6.30
1565.0,882.0,1007.0,1848.0,446.0,1446.0,1.6737967914438503,1.6945681211041852,0.4727699530516432,-0.252,0.3410852713178294,3.72,45.00,0.10,67.20,6.60
1571.0,906.0,1017.0,1638.0,437.0,1420.0,1.6802139037433157,1.6989247311827955,0.4767932489451477,-0.2537909018355945,0.3394560226068527,3.02,95.00,0.20,448.00,5.30
1571.0,906.0,1017.0,1638.0,437.0,1420.0,1.6802139037433157,1.6989247311827955,0.4767932489451477,-0.2537909018355945,0.3394560226068527,9.36,45.00,0.10,78.40,5.30
1571.0,906.0,1017.0,1638.0,437.0,1420.0,1.6802139037433157,1.6989247311827955,0.4767932489451477,-0.2537909018355945,0.3394560226068527,13.12,200.00,0.50,369.60,6.40
1571.0,906.0,1017.0,1638.0,437.0,1420.0,1.6802139037433157,1.6989247311827955,0.4767932489451477,-0.2537909018355945,0.3394560226068527,11.20,478.00,,,5.30
1571.0,906.0,1017.0,1638.0,437.0,1420.0,1.6802139037433157,1.6989247311827955,0.4767932489451477,-0.2537909018355945,0.3394560226068527,28.62,95.00,0.20,112.00,5.60
1571.0,906.0,1017.0,1638.0,437.0,1420.0,1.6802139037433157,1.6989247311827955,0.4767932489451477,-0.2537909018355945,0.3394560226068527,10.57,286.00,0.80,560.00,7.00
3495.0,2246.0,2445.0,3153.0,1253.0,2461.0,1.59954233409611,1.7480141218005296,0.5189980895775844,-0.2306338028169014,0.2889684347543117,,62.50,,392.00,7.70
7072.0,6060.0,6380.0,6162.0,4148.0,6578.0,1.215746948598934,1.1662942866262371,0.5045073541040646,-0.0973698502599115,0.1136,,125.00,,267.50,7.20
7072.0,6060.0,6380.0,6162.0,4148.0,6578.0,1.215746948598934,1.1662942866262371,0.5045073541040646,-0.0973698502599115,0.1136,,87.50,,470.00,7.30
3544.0,2438.0,2457.0,3209.0,1249.0,2725.0,1.4400650142218607,1.3038882597206494,0.4811985898942421,-0.1803497085761865,0.1678782755705832,1.05,125.00,,482.00,7.30
2861.0,2122.0,2140.0,3554.0,494.0,1794.0,1.6442528735632185,1.9121004566210045,0.5498458376156218,-0.2436426863725277,0.3163064833005894,2.00,87.50,,,6.90
2659.0,2090.0,2193.0,3387.0,707.0,2475.0,1.4601867105985722,1.7142857142857142,0.5408138101109741,-0.1870535714285714,0.2734889287851585,,100.00,,547.50,6.50
3614.0,2223.0,2673.0,3744.0,896.0,2961.0,1.7811729916214885,1.96225513616818,0.5608476710029374,-0.2808789650894914,0.3386571056062581,1.20,100.00,,245.00,6.30
3614.0,2223.0,2673.0,3744.0,896.0,2961.0,1.7811729916214885,1.96225513616818,0.5608476710029374,-0.2808789650894914,0.3386571056062581,,112.50,,177.50,5.50
3614.0,2223.0,2673.0,3744.0,896.0,2961.0,1.7811729916214885,1.96225513616818,0.5608476710029374,-0.2808789650894914,0.3386571056062581,1.08,75.00,,357.50,7.10
3614.0,2223.0,2673.0,3744.0,896.0,2961.0,1.7811729916214885,1.96225513616818,0.5608476710029374,-0.2808789650894914,0.3386571056062581,1.15,87.50,,200.00,8.20
3614.0,2223.0,2673.0,3744.0,896.0,2961.0,1.7811729916214885,1.96225513616818,0.5608476710029374,-0.2808789650894914,0.3386571056062581,2.93,137.50,,602.50,8.00
3614.0,2223.0,2673.0,3744.0,896.0,2961.0,1.7811729916214885,1.96225513616818,0.5608476710029374,-0.2808789650894914,0.3386571056062581,1.08,87.50,,515.00,8.00
3614.0,2223.0,2673.0,3744.0,896.0,2961.0,1.7811729916214885,1.96225513616818,0.5608476710029374,-0.2808789650894914,0.3386571056062581,,100.00,,357.50,8.20
2715.0,1644.0,2107.0,2638.0,303.0,1762.0,1.767578125,2.291527685123416,0.584303937881309,-0.2773465067043049,0.3820156910078455,3.10,203.21,0.23,91.28,7.60
3593.0,2481.0,2657.0,3744.0,1223.0,2382.0,1.5211685012701102,1.5908906059373729,0.5193510555121188,-0.2067170445004198,0.2470513229199872,70.00,560.00,0.93,302.40,6.04
3593.0,2481.0,2657.0,3744.0,1223.0,2382.0,1.5211685012701102,1.5908906059373729,0.5193510555121188,-0.2067170445004198,0.2470513229199872,33.60,560.00,0.87,222.30,5.83
3593.0,2481.0,2657.0,3744.0,1223.0,2382.0,1.5211685012701102,1.5908906059373729,0.5193510555121188,-0.2067170445004198,0.2470513229199872,,560.00,0.97,652.90,5.63
2381.0,1520.0,1440.0,2322.0,354.0,2041.0,1.2996724890829694,0.9652244237767892,0.3680040889343215,-0.1303109423213861,0.1315477601327328,5.63,57.00,0.12,560.00,4.60
2759.0,2430.0,2382.0,3177.0,462.0,3085.0,1.0587106676899465,1.0811833505331958,0.450368689733409,-0.0285181733457595,0.0934075491389807,5.32,95.00,0.20,336.00,6.00
2514.0,2151.0,2135.0,3319.0,449.0,2614.0,1.1720279720279718,1.0615135572642656,0.4635258358662614,-0.0792015453960077,0.100251677852349,31.08,95.00,0.20,100.80,5.90
2394.0,1421.0,1508.0,2583.0,358.0,2236.0,1.4491525423728813,1.5161290322580645,0.4396501457725948,-0.1833910034602076,0.2763907139728428,29.17,95.00,0.10,212.80,6.30
2514.0,2151.0,2135.0,3319.0,449.0,2614.0,1.1720279720279718,1.0615135572642656,0.4635258358662614,-0.0792015453960077,0.100251677852349,,95.00,0.20,168.00,5.30
2514.0,2151.0,2135.0,3319.0,449.0,2614.0,1.1720279720279718,1.0615135572642656,0.4635258358662614,-0.0792015453960077,0.100251677852349,30.26,95.00,0.20,134.40,5.70
2394.0,1421.0,1508.0,2583.0,358.0,2236.0,1.4491525423728813,1.5161290322580645,0.4396501457725948,-0.1833910034602076,0.2763907139728428,23.24,143.00,0.30,302.40,6.30
2514.0,2151.0,2135.0,3319.0,449.0,2614.0,1.1720279720279718,1.0615135572642656,0.4635258358662614,-0.0792015453960077,0.100251677852349,8.54,280.00,0.40,280.00,5.90
2394.0,1421.0,1508.0,2583.0,358.0,2236.0,1.4491525423728813,1.5161290322580645,0.4396501457725948,-0.1833910034602076,0.2763907139728428,9.19,47.50,0.10,257.60,6.10
2514.0,2151.0,2135.0,3319.0,449.0,2614.0,1.1720279720279718,1.0615135572642656,0.4635258358662614,-0.0792015453960077,0.100251677852349,53.93,95.00,0.22,112.00,5.80
2194.0,1622.0,1555.0,1844.0,371.0,2316.0,1.1956403269754767,1.0695454545454546,0.4141145139813582,-0.0891039960287912,0.1236867239732569,,515.00,,324.80,5.70
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,3.10,137.98,0.15,84.65,5.80
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,3.10,190.67,0.26,83.90,7.50
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,4.64,154.29,0.27,60.82,6.10
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,6.19,189.40,0.21,78.71,5.90
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,4.64,165.58,0.30,66.44,5.70
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,3.10,184.40,0.10,68.92,6.60
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,7.74,194.43,0.27,56.25,6.00
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,6.19,168.09,0.19,79.77,6.50
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,4.64,158.05,0.26,70.60,5.60
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,9.29,155.55,0.38,63.64,6.20
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,10.84,228.30,0.21,50.89,7.10
1643.0,1055.0,1187.0,1628.0,544.0,1746.0,1.3646179401993357,1.5887384176764077,0.4583011583011583,-0.1541974007727432,0.298572676958928,3.10,166.84,0.45,75.38,6.50
2077.0,1172.0,1403.0,2395.0,521.0,1827.0,1.5770690964312832,1.6025299600532623,0.482960413080895,-0.2239245727754861,0.2926960257787325,142.00,123.00,0.24,45.70,4.60
1405.0,937.0,1088.0,1749.0,386.0,1692.0,1.2555853440571942,1.2634289919058128,0.4446260727421332,-0.1133122028526149,0.2108603667136812,30.10,260.00,0.46,116.00,5.11
1956.0,1277.0,1476.0,2234.0,458.0,1864.0,1.3892045454545454,1.4971537001897532,0.4828263002944063,-0.1629013079667063,0.2540397350993377,17.60,47.00,,67.30,5.17
1956.0,1277.0,1476.0,2234.0,458.0,1864.0,1.3892045454545454,1.4971537001897532,0.4828263002944063,-0.1629013079667063,0.2540397350993377,168.80,129.00,0.23,63.90,5.24
1956.0,1277.0,1476.0,2234.0,458.0,1864.0,1.3892045454545454,1.4971537001897532,0.4828263002944063,-0.1629013079667063,0.2540397350993377,23.60,98.00,0.18,93.20,4.72
2100.0,1214.0,1397.0,2562.0,493.0,1801.0,1.580135440180587,1.5638998682476943,0.4792452830188679,-0.2248468941382327,0.2822036186875506,,143.00,0.26,145.30,5.15
1816.0,1172.0,1325.0,1548.0,453.0,1802.0,1.3747161241483723,1.3381866313699535,0.4672073342736248,-0.1577940707682499,0.2096918935088244,1.50,147.00,0.25,167.40,4.30
1816.0,1172.0,1325.0,1548.0,453.0,1802.0,1.3747161241483723,1.3381866313699535,0.4672073342736248,-0.1577940707682499,0.2096918935088244,203.00,93.00,0.17,44.70,4.82
1911.0,1184.0,1306.0,2024.0,463.0,1843.0,1.420817843866171,1.4516752577319587,0.456962911126662,-0.1738329238329238,0.2523624235686492,1.20,150.00,0.26,145.30,5.13
1911.0,1184.0,1306.0,2024.0,463.0,1843.0,1.420817843866171,1.4516752577319587,0.456962911126662,-0.1738329238329238,0.2523624235686492,138.30,107.00,0.20,136.20,5.14
1816.0,1172.0,1325.0,1548.0,453.0,1802.0,1.3747161241483723,1.3381866313699535,0.4672073342736248,-0.1577940707682499,0.2096918935088244,1.00,100.00,0.18,75.30,5.02
1696.0,914.0,1042.0,1980.0,340.0,1568.0,1.5559633027522937,1.6382145653876272,0.4493316084519189,-0.217516152189519,0.3148962916404777,29.60,246.60,0.51,148.82,6.55
2061.0,1154.0,1093.0,2116.0,371.0,1476.0,1.8,1.7756059421422987,0.4607925801011805,-0.2857142857142857,0.3296252927400468,108.30,213.20,0.38,20.44,5.21
2061.0,1154.0,1093.0,2116.0,371.0,1476.0,1.8,1.7756059421422987,0.4607925801011805,-0.2857142857142857,0.3296252927400468,84.27,179.80,0.24,27.40,5.08
2061.0,1154.0,1093.0,2116.0,371.0,1476.0,1.8,1.7756059421422987,0.4607925801011805,-0.2857142857142857,0.3296252927400468,27.80,274.40,0.62,184.60,5.57
2206.0,1339.0,1503.0,3146.0,426.0,1639.0,1.6982294072363358,1.8477801268498943,0.5143737166324436,-0.2587731811697575,0.3374139250191277,25.40,213.20,,175.30,5.65
1710.0,925.0,1064.0,1483.0,389.0,1643.0,1.5267857142857142,1.4382022471910112,0.4435181325552313,-0.2084805653710247,0.2631578947368421,135.10,105.00,0.19,23.60,4.47
3783.0,2202.0,2521.0,3535.0,701.0,2316.0,1.7449261992619929,2.1208893006021308,0.5386752136752136,-0.2713829608469165,0.3573440047428486,20.16,189.60,,144.20,7.48
2459.0,1884.0,2061.0,2764.0,658.0,2734.0,1.34151663938898,1.5495317890586495,0.5039119804400978,-0.1458527493010251,0.2634116937914406,27.54,151.20,,288.60,7.44
1452.0,1032.0,1028.0,1547.0,345.0,1626.0,1.3672316384180792,1.7253756260434057,0.4618149146451033,-0.1551312649164677,0.3211888782358581,26.88,120.40,,270.20,7.10
1452.0,1032.0,1028.0,1547.0,345.0,1626.0,1.3672316384180792,1.7253756260434057,0.4618149146451033,-0.1551312649164677,0.3211888782358581,19.44,109.20,,229.70,7.26
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,17.50,156.70,,102.28,7.20
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,28.35,92.40,,208.90,7.55
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,19.44,117.60,,165.60,7.47
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,17.60,120.40,,192.30,7.78
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,33.44,114.80,,172.60,7.72
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,17.50,190.40,,265.50,7.10
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,13.44,109.20,,223.90,7.37
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,25.20,123.20,,347.30,7.42
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,13.68,92.40,,222.40,7.55
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,34.40,100.80,,265.30,7.72
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,25.65,126.00,,232.80,7.84
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,18.90,156.80,,247.70,7.13
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,24.30,128.80,,222.90,7.15
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,28.35,145.60,,261.00,7.10
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,43.25,126.00,,241.30,7.42
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,34.40,103.60,,266.70,7.28
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,19.44,131.60,,163.50,7.53
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,27.54,126.00,,249.60,7.62
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,84.30,156.80,,226.50,7.62
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,19.44,165.20,,241.30,7.55
4568.0,3955.0,3814.0,3532.0,1059.0,3827.0,1.1240157480314958,0.9345006485084306,0.4518957345971564,-0.0583873957367933,0.0308811255514486,33.60,162.40,,261.00,7.60
4579.0,3894.0,3922.0,5107.0,1010.0,3624.0,1.293502824858757,1.6043227665706052,0.5305735930735931,-0.1279714250523463,0.222576040408477,28.88,112.10,,184.56,7.05
4579.0,3894.0,3922.0,5107.0,1010.0,3624.0,1.293502824858757,1.6043227665706052,0.5305735930735931,-0.1279714250523463,0.222576040408477,32.10,106.40,,134.40,7.12
4579.0,3894.0,3922.0,5107.0,1010.0,3624.0,1.293502824858757,1.6043227665706052,0.5305735930735931,-0.1279714250523463,0.222576040408477,21.40,92.40,,175.48,7.33
4579.0,3894.0,3922.0,5107.0,1010.0,3624.0,1.293502824858757,1.6043227665706052,0.5305735930735931,-0.1279714250523463,0.222576040408477,21.06,126.00,,160.50,7.52
4579.0,3894.0,3922.0,5107.0,1010.0,3624.0,1.293502824858757,1.6043227665706052,0.5305735930735931,-0.1279714250523463,0.222576040408477,16.60,140.60,,216.30,7.00
4579.0,3894.0,3922.0,5107.0,1010.0,3624.0,1.293502824858757,1.6043227665706052,0.5305735930735931,-0.1279714250523463,0.222576040408477,11.97,117.60,,262.40,7.55
4579.0,3894.0,3922.0,5107.0,1010.0,3624.0,1.293502824858757,1.6043227665706052,0.5305735930735931,-0.1279714250523463,0.222576040408477,16.20,103.60,,322.30,7.40
4579.0,3894.0,3922.0,5107.0,1010.0,3624.0,1.293502824858757,1.6043227665706052,0.5305735930735931,-0.1279714250523463,0.222576040408477,17.82,109.20,,360.20,7.38
4579.0,3894.0,3922.0,5107.0,1010.0,3624.0,1.293502824858757,1.6043227665706052,0.5305735930735931,-0.1279714250523463,0.222576040408477,14.58,173.60,,165.20,7.60
1968.0,1115.0,1322.0,1946.0,776.0,1536.0,1.6748936170212767,1.6458170445660671,0.5082660515186467,-0.2523067133312122,0.2835365853658536,17.08,430.25,,165.73,6.34
1968.0,1115.0,1322.0,1946.0,776.0,1536.0,1.6748936170212767,1.6458170445660671,0.5082660515186467,-0.2523067133312122,0.2835365853658536,17.08,430.25,,165.73,6.34
2464.0,1400.0,1643.0,3063.0,411.0,1903.0,1.6876712328767125,1.87775677378702,0.5086687306501548,-0.2558613659531091,0.3423423423423423,32.40,103.60,,178.90,7.48
5542.0,4945.0,4828.0,5853.0,1394.0,4218.0,1.24455423310128,1.3850081225342308,0.5284010068950421,-0.1089544772386193,0.1453795221187986,17.55,145.60,,260.00,7.50
3142.0,2122.0,2209.0,3192.0,622.0,2434.0,1.4386446886446886,1.4261197153620762,0.480426272292301,-0.1798723244461134,0.2187444106599892,16.20,123.20,,223.90,7.38
3142.0,2122.0,2209.0,3192.0,622.0,2434.0,1.4386446886446886,1.4261197153620762,0.480426272292301,-0.1798723244461134,0.2187444106599892,37.84,117.60,,213.80,7.47
3142.0,2122.0,2209.0,3192.0,622.0,2434.0,1.4386446886446886,1.4261197153620762,0.480426272292301,-0.1798723244461134,0.2187444106599892,16.20,109.20,,244.20,7.52
1640.0,1090.0,1231.0,2660.0,273.0,1526.0,1.4669051878354205,1.7645650438946527,0.4955716586151369,-0.1892675852066715,0.3283268248723341,4.64,140.49,0.26,52.33,7.50
1640.0,1090.0,1231.0,2660.0,273.0,1526.0,1.4669051878354205,1.7645650438946527,0.4955716586151369,-0.1892675852066715,0.3283268248723341,3.10,170.60,0.25,62.00,7.60
1640.0,1090.0,1231.0,2660.0,273.0,1526.0,1.4669051878354205,1.7645650438946527,0.4955716586151369,-0.1892675852066715,0.3283268248723341,7.74,185.65,0.27,86.02,6.60
923.0,686.0,738.0,1447.0,396.0,1224.0,1.2506775067750675,1.1648590021691974,0.4445783132530121,-0.1113786875376279,0.1854304635761589,5.00,4.00,,,
2397.0,1444.0,1587.0,2137.0,422.0,2013.0,1.5084959093769663,1.8497880072683224,0.4901173563928351,-0.2027094831911691,0.3155287529614473,28.43,181.00,0.43,208.30,5.32
2397.0,1444.0,1587.0,2137.0,422.0,2013.0,1.5084959093769663,1.8497880072683224,0.4901173563928351,-0.2027094831911691,0.3155287529614473,19.43,195.10,0.55,211.40,4.75
2397.0,1444.0,1587.0,2137.0,422.0,2013.0,1.5084959093769663,1.8497880072683224,0.4901173563928351,-0.2027094831911691,0.3155287529614473,21.65,205.60,0.34,186.30,5.75
2397.0,1444.0,1587.0,2137.0,422.0,2013.0,1.5084959093769663,1.8497880072683224,0.4901173563928351,-0.2027094831911691,0.3155287529614473,25.30,174.30,0.22,145.40,5.15
2397.0,1444.0,1587.0,2137.0,422.0,2013.0,1.5084959093769663,1.8497880072683224,0.4901173563928351,-0.2027094831911691,0.3155287529614473,13.45,174.30,0.22,286.10,5.12
2397.0,1444.0,1587.0,2137.0,422.0,2013.0,1.5084959093769663,1.8497880072683224,0.4901173563928351,-0.2027094831911691,0.3155287529614473,29.31,191.00,0.29,176.40,5.16
4755.0,4233.0,4341.0,1802.0,3407.0,4735.0,1.1291854666350036,1.1296129612961296,0.494137734775185,-0.0606736560339058,0.0876394756797746,73.50,171.00,0.31,4.80,4.91
4236.0,3459.0,3604.0,2084.0,2644.0,4059.0,1.2089041095890412,1.2045633359559402,0.4859107455844681,-0.0945736434108527,0.1344942571322712,,10.00,,,4.11
